solver,bench,solution,runtime,confl,props,vprops,vivsucc
syrup_ecm3,pb_400_02_lb_15.cnf,10,103.98,812364,2390651148,0.1,4.8
syrup_ecm3,podwr001_power.opt_false-unreach-call.i-cbmc-u2.cnf,10,71.99,1201996,1214355830,0.2,1.1
syrup_ecm3,prime_119218851371.cnf,20,47.65,2041754,558184363,0.3,7.2
syrup_ecm3,prime_200560490131.cnf,20,72.74,2859306,772554921,0.3,7.5
syrup_ecm3,Problem11_label29_false-unreach-call.c.cnf,10,2511.95,2773212,79833213764,2.3,8.9
syrup_ecm3,Problem11_label51_false-unreach-call.c.cnf,10,7536,6996356,255803781207,0.8,7.1
syrup_ecm3,Problem14_label14_false-unreach-call.c.cnf,10,470.47,910432,12874720067,2.1,10.2
syrup_ecm3,Problem14_label19_true-unreach-call.c.cnf,20,186.57,186755,2063180927,0.2,8.2
syrup_ecm3,Problem14_label20_true-unreach-call.c.cnf,20,111.94,6834,40611088,0,0
syrup_ecm3,Problem14_label48_true-unreach-call.c.cnf,20,324.27,417300,5363388448,1,12.5
syrup_ecm3,Problem14_label55_true-unreach-call.c.cnf,20,220.49,82228,1144006070,0,0
syrup_ecm3,Problem14_label57_false-unreach-call.c.cnf,10,260.98,483020,5091706321,2.7,11
syrup_ecm3,q_query_3_L200_coli.sat.cnf,20,146.62,1941501,1277233522,1.7,6.7
syrup_ecm3,quadratic_loose_error.c.cnf,20,340.71,10375826,7358276747,0.2,7.7
syrup_ecm3,quadratic_tight_error.c.cnf,20,967.16,28178989,17931092246,0.1,7.5
syrup_ecm3,queen12_12.col.12.cnf,20,461.32,51043988,2123623911,0,2.6
syrup_ecm3,queen13_13.col.13.cnf,20,14365,626432240,28630414073,0,2.6
syrup_ecm3,queen8_12.col.12.cnf,20,617.31,72652665,2587306336,0,2.6
syrup_ecm3,queen8-8-9.cnf,10,27.98,2078384,29831105,0,0
syrup_ecm3,ramsey-30-4.cnf,10,3.5,37346,1034732,0,0
syrup_ecm3,ramsey-32-4.cnf,10,11547,442655406,23676871166,0,0
syrup_ecm3,rbcl_xits_09_UNKNOWN.cnf,20,7958,327330471,29611047618,0,1.2
syrup_ecm3,rpoc_xits_08_UNSAT.cnf,20,176.35,15629055,1604448854,0,3.2
syrup_ecm3,rpoc_xits_09_UNSAT.cnf,20,3027.95,145269173,14419212056,0,1.3
syrup_ecm3,safe009_pso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,11.2,39442,24230709,0,0
syrup_ecm3,safe027_pso.opt_true-unreach-call.i-cbmc-u2.cnf,20,23.33,184172,171474185,0,10.5
syrup_ecm3,safe028_tso.oepc_true-unreach-call.i-cbmc-u2.cnf,20,14.74,102042,75166438,0,0
syrup_ecm3,safe029_power.opt_false-unreach-call.i-cbmc-u2.cnf,10,24,337805,192389564,0.2,1.4
syrup_ecm3,sat_prob_23.cnf,20,299.43,21868928,4121945638,0.1,2
syrup_ecm3,sat_prob_3.cnf,20,356.52,14967953,3070009387,0,1.3
syrup_ecm3,sat_prob_83.cnf,20,306.8,24975953,411968340,0,0.7
syrup_ecm3,satcoin-genesis-SAT-10.cnf,10,65.8,951133,976963908,0,0.9
syrup_ecm3,satcoin-genesis-SAT-1024.cnf,10,1534.4,24577066,26358935881,0,0.3
syrup_ecm3,satcoin-genesis-SAT-128.cnf,10,2397.64,39319229,38157982160,0,0.3
syrup_ecm3,satcoin-genesis-SAT-2048.cnf,10,653.19,10884468,12197462061,0,0.4
syrup_ecm3,satcoin-genesis-SAT-3.cnf,10,10815,139288540,129387816179,0,0.2
syrup_ecm3,satcoin-genesis-SAT-4096.cnf,10,3604,53237431,54812210440,0,0.4
syrup_ecm3,satcoin-genesis-SAT-512.cnf,10,8617,111811228,107556023236,0,0.3
syrup_ecm3,satcoin-genesis-SAT-8192.cnf,10,5440,74104222,76679312296,0,0.3
syrup_ecm3,satcoin-genesis-SAT-9.cnf,10,367.81,6023598,6879197127,0,0.3
syrup_ecm3,schup-l2s-bc56s-1-k391.cnf,20,398.12,3786386,10678096290,2.6,10.9
syrup_ecm3,sdiv15prop.cnf,20,169.08,6753825,1249916853,0,5.3
syrup_ecm3,sdiv16prop.cnf,20,376.71,12674559,2426903029,0,3.9
syrup_ecm3,sdiv17prop.cnf,20,983.37,24702847,5315990173,0,5.2
syrup_ecm3,servers_slapd_a_vc149923.cnf,10,1128.24,43673476,16525724179,0.1,0
syrup_ecm3,si2-b03m-m400-03.cnf,10,254.95,134944,1249847,0,0
syrup_ecm3,si2-b03m-m800-03.cnf,10,537.11,179791,2500376,0.1,18.4
syrup_ecm3,si2-b06m-m1000-03.cnf,10,556.99,221480,1589278,0.8,29.2
syrup_ecm3,si2-m4Dr2-m256-08.cnf,10,3945,200242,977932,0.3,31.4
syrup_ecm3,si2-r001-m200-00.cnf,10,4979,125708,508330,0,0
syrup_ecm3,si2-r001-m200-09.cnf,10,3424.49,231158,942644,0,0
syrup_ecm3,sin2.c.2.smt2-cvc4.cnf,10,27.08,58323,64911467,0,0
syrup_ecm3,slp-synthesis-aes-top21.cnf,20,4572,81510783,25850913533,0.1,6.3
syrup_ecm3,slp-synthesis-aes-top26.cnf,10,13244,175593653,127723340634,0,5.8
syrup_ecm3,smtlib-qfbv-aigs-VS3-benchmark-S2-tseitin.cnf,20,7135,80469276,147146830980,0,6
syrup_ecm3,sncf_model_ixl_bmc_depth_07.cnf,20,2473.11,8446061,67430628086,3.6,13.9
syrup_ecm3,sncf_model_ixl_bmc_depth_08.cnf,20,5286,17503156,147770677672,2.6,12.7
syrup_ecm3,sncf_model_ixl_bmc_depth_09.cnf,20,11907,37429058,331002714330,1.7,11.9
syrup_ecm3,snw_13_8_CCSEncnopre.cnf,20,218.76,2710692,4199671215,0.3,3.3
syrup_ecm3,snw_13_8_CCSpreOptEncpre.cnf,20,75.88,298206,1056779482,0.6,1.3
syrup_ecm3,snw_13_8_CCSpreOptnopre.cnf,20,50.73,442355,660408486,0.3,5.6
syrup_ecm3,snw_13_8_CCSpreOptpre.cnf,20,38.97,476102,641598255,0.2,5.9
syrup_ecm3,snw_13_8_pre.cnf,20,473.73,4517431,9666367548,0.1,5.5
syrup_ecm3,snw_13_9_CCSEncpre.cnf,10,12.71,11661,17951351,0,0
syrup_ecm3,snw_13_9_CCSpre.cnf,10,19.78,39222,52749373,0,0
syrup_ecm3,snw_13_9_Encpre.cnf,10,12.51,11525,17690717,0,0
syrup_ecm3,snw_13_9_pre.cnf,10,24.88,14597,27619477,0,0
syrup_ecm3,snw_13_9_preOpt_pre.cnf,10,16.28,12625,7994787,0,0
syrup_ecm3,snw_13_9_preOptEncpre.cnf,10,9.67,16116,12144423,0,0
syrup_ecm3,snw_16_8_nopre.cnf,20,1130.56,2927209,16631348599,0.1,5.8
syrup_ecm3,snw_16_8_pre.cnf,20,940.55,2956540,16679979187,0.1,6.1
syrup_ecm3,snw_16_8_preOpt_pre.cnf,20,218.25,549105,2824797950,0.1,6.9
syrup_ecm3,snw_16_9_CCSpre.cnf,10,1968.93,7027870,37913242862,0.1,6.2
syrup_ecm3,snw_16_9_CCSpreOptpre.cnf,10,119.05,295120,1195781953,0.1,4.5
syrup_ecm3,snw_16_9_Encpre.cnf,10,6746,23675806,130024148934,0.1,2.9
syrup_ecm3,snw_16_9_pre.cnf,10,9520,25650471,195217152745,0,5.2
syrup_ecm3,snw_16_9_preOpt_pre.cnf,10,156.51,173701,1138465675,0,20.8
syrup_ecm3,snw_16_9_preOptEncpre.cnf,10,108.89,252193,1474916607,0.1,0.9
syrup_ecm3,sokoban-p01.sas.ex.17.cnf,20,83.42,125079,63986711,0,0
syrup_ecm3,sokoban-p04.sas.ex.13.cnf,20,61.48,37611,17619702,0,0
syrup_ecm3,sokoban-p09.sas.cr.25.cnf,20,4.11,4455,3328375,0,0
syrup_ecm3,sokoban-p10.sas.cr.35.cnf,20,9.28,33506,42967807,0,0
syrup_ecm3,sokoban-p16.sas.cr.37.cnf,20,1557.94,8424967,37397356153,5.5,37
syrup_ecm3,sokoban-p16.sas.cr.39.cnf,20,3291.26,16615477,74297372151,4.2,36
syrup_ecm3,sokoban-p16.sas.ex.15.cnf,20,1668.77,2042694,3188727784,2.3,38
syrup_ecm3,sokoban-p16.sas.ex.17.cnf,20,5776,8657875,155092475807,1.6,37.4
syrup_ecm3,sokoban-p17.sas.ex.11.cnf,20,55.72,337,418079,0,0
syrup_ecm3,sokoban-p18.sas.cr.29.cnf,20,5.77,10606,12929698,0,0
syrup_ecm3,sokoban-p19.sas.cr.23.cnf,20,4.31,2192,3002659,0,0
syrup_ecm3,sokoban-p20.sas.cr.21.cnf,20,144.27,1037003,3575054524,12.3,38.5
syrup_ecm3,sokoban-p20.sas.cr.23.cnf,20,391.48,2887878,9921849510,11.3,39.4
syrup_ecm3,sokoban-p20.sas.cr.25.cnf,20,720.27,4999592,18268718314,9.1,38.6
syrup_ecm3,sokoban-p20.sas.cr.27.cnf,20,1655.35,10308857,39691327204,6.8,36.6
syrup_ecm3,sokoban-p20.sas.cr.29.cnf,20,5023,27303862,107095257917,5,34.1
syrup_ecm3,sokoban-p20.sas.cr.31.cnf,20,14397,67924870,274747029947,3.4,31.5
syrup_ecm3,sokoban-p20.sas.ex.11.cnf,20,1192.48,1339411,1835369718,2.7,38.5
syrup_ecm3,sokoban-p20.sas.ex.13.cnf,20,2216.26,6531720,9793509663,2.1,38.3
syrup_ecm3,sokoban-p20.sas.ex.15.cnf,20,5825,23905129,39303599607,1.3,35.8
syrup_ecm3,sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,10,2685.26,9180579,29860554178,3.1,24.6
syrup_ecm3,sokoban-sequential-p145-microban-sequential.070-NOTKNOWN.cnf,10,5976,22144382,60381724969,3.3,23.1
syrup_ecm3,sqrt_Householder_pseudoconstant_true-unreach-call.c.cnf,20,1550.51,19229048,42504387583,1.4,9.4
syrup_ecm3,sqrt_ineq_2.c.cnf,10,23.68,251874,180661219,1.3,18
syrup_ecm3,sqrt_ineq_3.c.cnf,10,25.15,165378,133445255,0.2,26
syrup_ecm3,square.2.0.i.smt2-cvc4.cnf,20,10.43,95566,105842361,0,0
syrup_ecm3,sted1_0x0-330.cnf,10,138.92,3663818,1340765828,1,5.1
syrup_ecm3,sted1_0x24204-330.cnf,10,131.82,3330942,1319081846,0.2,7.8
syrup_ecm3,sted5_0x0-40.cnf,10,7.93,334265,48487102,1.8,0.4
syrup_ecm3,sted5_0x0-50.cnf,10,92.64,4234658,656874351,0.3,0.1
syrup_ecm3,sted5_0x24204-50.cnf,10,38.87,2139154,338801698,0.2,0.4
syrup_ecm3,Sz1024_34824.smt2-stp212.cnf,10,10249,279327790,55551695521,0,1.2
syrup_ecm3,Sz512_15127_1.smt2-stp212.cnf,20,14846,256216312,45691995505,0,1.6
syrup_ecm3,Sz512_15127_3.smt2-cvc4.cnf,20,57.62,3390256,533287606,0.2,2.1
syrup_ecm3,Sz512_15127_5.smt2-stp212.cnf,20,14457,253203383,43763477274,0,1.6
syrup_ecm3,Sz512_15127_6.smt2-stp212.cnf,20,5330,123483709,21688185186,0,1.7
syrup_ecm3,Sz512_15128_0.smt2-stp212.cnf,10,361.59,18117965,2454215799,0,1.3
syrup_ecm3,Sz512_15128_1.smt2-cvc4.cnf,10,213.92,11577636,1933227496,0.1,1.4
syrup_ecm3,T103.2.0.cnf,20,6650,5226561,277870335495,1,5.7
syrup_ecm3,T105.2.0.cnf,20,6625,5056210,275433310125,1,5.8
syrup_ecm3,T107.2.0.cnf,20,7913,5625199,330855115839,1,5.6
syrup_ecm3,T116.2.0.cnf,20,6940,5135140,287198642766,0.9,5.9
syrup_ecm3,T117.2.0.cnf,20,7200,5244297,297507679119,1,5.7
syrup_ecm3,T122.2.0.cnf,20,6800,5170474,283810072713,1,6
syrup_ecm3,T125.2.0.cnf,20,5486,4945169,228549559752,1.2,5.7
syrup_ecm3,T129.2.0.cnf,20,3167.75,4041595,133309911647,1.5,6.3
syrup_ecm3,T56.2.0.cnf,20,5543,4546216,232996974543,1.3,5.9
syrup_ecm3,T62.2.0.cnf,20,7017,5173928,292710173774,0.9,5.8
syrup_ecm3,T77.2.0.cnf,20,6448,5117545,268725648192,1.2,5.7
syrup_ecm3,T82.2.0.cnf,20,7313,5223683,304374522352,1,5.8
syrup_ecm3,T84.2.0.cnf,20,4440,4023237,185834060140,1.2,6.3
syrup_ecm3,T86.2.0.cnf,20,4114,4148480,177629543403,1.3,6.2
syrup_ecm3,T87.2.0.cnf,20,5984,4942253,249914168991,1.1,5.6
syrup_ecm3,T90.2.0.cnf,20,6344,4897692,266133824125,1,5.7
syrup_ecm3,T92.2.0.cnf,20,4346,4176903,182330803245,1.3,5.8
syrup_ecm3,T93.2.0.cnf,20,6390,5100165,267396909221,1.1,5.9
syrup_ecm3,T96.2.0.cnf,20,3479.72,3896692,146367175619,1.5,6.1
syrup_ecm3,T98.2.0.cnf,20,8253,5530465,341891435094,0.9,5.7
syrup_ecm3,terminator_03_true-unreach-call_true-termination.i.cnf,20,368.03,7811713,7002366667,3,8.8
syrup_ecm3,test_v3_r3_vr10_c1_s24300.smt2-stp212.cnf,10,5.61,78165,17267089,0,0
syrup_ecm3,test_v3_r8_vr5_c1_s8257.smt2-stp212.cnf,20,20.86,454311,190836063,1.3,6.5
syrup_ecm3,test_v5_r5_vr1_c1_s15604.smt2-stp212.cnf,10,22.72,584812,227989476,0.7,4
syrup_ecm3,test_v7_r12_vr1_c1_s22787.smt2-cvc4.cnf,20,563.59,6354423,17713422325,0.3,3.8
syrup_ecm3,test_v7_r17_vr1_c1_s30331.smt2-stp212.cnf,20,384.67,5804389,9386540494,0.5,3.9
syrup_ecm3,test_v7_r17_vr5_c1_s25451.smt2-cvc4.cnf,20,6312,37660561,182979396406,0.1,3
syrup_ecm3,test_v7_r17_vr5_c1_s2807.smt2-stp212.cnf,20,5415,40574997,120261412944,0.1,3.1
syrup_ecm3,test_v7_r7_vr10_c1_s32506.smt2-cvc4.cnf,10,559.86,9210968,16626430564,0.2,2.6
syrup_ecm3,TimetableCNFEncoding_20_UNKNOWN.cnf,10,142.19,750517,4585212916,0,1.9
syrup_ecm3,total-10-13-u.cnf,20,151.11,2141782,2263747156,0.4,19.2
syrup_ecm3,traffic_3_uc_sat.cnf,10,142.21,793128,2096498485,1.8,6.8
syrup_ecm3,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,10,266.96,682609,4056825775,0.2,48
syrup_ecm3,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,10,1810.34,3216757,15130919758,0.1,55.8
syrup_ecm3,transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,10,11028,21690913,114044987369,0.2,39.2
syrup_ecm3,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,10,292.73,1710610,6846320009,0.2,54.5
syrup_ecm3,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf,10,153.6,468130,1154347383,0.2,39.8
syrup_ecm3,UCG-20-5p1.cnf,10,99.54,577196,2092565235,1.2,17.6
syrup_ecm3,udiv35prop.cnf,20,86.12,4944375,1052355560,0.2,3.2
syrup_ecm3,udiv40prop.cnf,20,281.29,11691755,3148984413,0.1,2.9
syrup_ecm3,udiv45prop.cnf,20,845.39,26632251,8723736242,0.1,3.1
syrup_ecm3,udiv46prop.cnf,20,1084.52,31730319,11038020037,0.1,3.3
syrup_ecm3,udiv47prop.cnf,20,1255.46,35830818,12394997599,0.1,3.5
syrup_ecm3,udiv48prop.cnf,20,1559.45,41651181,15044863886,0.1,3.2
syrup_ecm3,uniqinv20prop.cnf,20,216.17,10374901,1374664664,0,11.5
syrup_ecm3,uniqinv25prop.cnf,20,1156.23,33048785,5181990480,0,8.4
syrup_ecm3,UR-15-10p0.cnf,20,131.55,651185,3335885900,1.2,19.8
syrup_ecm3,UTI-20-10p1.cnf,10,419.65,3785291,8373757999,5.2,23.7
syrup_ecm3,UTI-20-5p1.cnf,10,166.24,1779036,3247667467,4.6,20.1
syrup_ecm3,uum8.smt2-stp212.cnf,20,5.57,686244,76474720,0,2.7
syrup_ecm3,valves-gates-1-k617-unsat.cnf,20,953.62,7115490,27363072741,3.2,10.4
syrup_ecm3,velev-pipe-oun-1.1-05.cnf,20,12858,129337134,725689673460,0.8,1.6
syrup_ecm3,velev-vliw-uns-2.0-uq5.cnf,20,416.16,8873315,14305649583,1.2,11.8
syrup_ecm4,10pipe_k.cnf,20,896.75,23398327,23660555882,3.2,26.5
syrup_ecm4,14pipe_q0_k.cnf,20,2612.94,34076928,129239849304,4.6,23.5
syrup_ecm4,16pipe_16_ooo.cnf,10,7050,54426101,308672722210,13.5,11.3
syrup_ecm4,20180321_110704973_p_cnf_320_1120.cnf,10,2930.59,52063617,2541590123,0.3,1.5
syrup_ecm4,20180321_110706599_p_cnf_320_1120.cnf,10,926.27,22995363,1138895938,0.4,1.2
syrup_ecm4,20180321_140823961_p_cnf_320_1120.cnf,10,6322,91694539,4417544947,0.3,1.7
syrup_ecm4,20180321_140826713_p_cnf_320_1120.cnf,10,8052,105637370,5083161326,0.3,1.7
syrup_ecm4,20180322_164223076_p_cnf_320_1120.cnf,10,1423.19,30833032,1516703598,0.3,1.3
syrup_ecm4,20180322_164226661_p_cnf_320_1120.cnf,10,9051,108610972,5226590899,0.3,1.7
syrup_ecm4,20180322_164238439_p_cnf_320_1120.cnf,10,9547,114648552,5499243895,0.3,1.7
syrup_ecm4,20180322_164241329_p_cnf_320_1120.cnf,10,372.79,12399876,613599811,0.3,1.2
syrup_ecm4,20180322_164245263_p_cnf_320_1120.cnf,10,1649.43,30888441,1528628871,0.3,1.3
syrup_ecm4,20180326_095801070_p_cnf_320_1120.cnf,10,7740,100337097,4824588881,0.3,1.7
syrup_ecm4,20180326_095804286_p_cnf_320_1120.cnf,10,13923,171459664,8096037208,0.3,2
syrup_ecm4,20180326_095804936_p_cnf_320_1120.cnf,10,10884,140637083,6662177951,0.3,1.9
syrup_ecm4,6-3-8.cnf,10,67.94,1924540,557742695,0.5,24.8
syrup_ecm4,6-4-6.cnf,10,3607,60334416,19703037597,0.4,26.4
syrup_ecm4,9dlx_vliw_at_b_iq4.used-as.sat04-345.cnf,20,220.55,4990447,8090292184,20.6,70.6
syrup_ecm4,9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,20,2174.36,17228588,94977343828,19.1,55.2
syrup_ecm4,a_rphp045_05.cnf,20,6205,166280640,6838055796,2.5,23.1
syrup_ecm4,a_rphp065_04.cnf,20,2241.19,83430976,4409514541,10.4,21.8
syrup_ecm4,ablmulub16x4o.cnf,20,292.51,10825059,2927021309,3.3,57.2
syrup_ecm4,ablmulub2x32o.cnf,20,796.1,21547907,4694056962,7.4,56.3
syrup_ecm4,ablmulub8x16o.cnf,20,5791,105527733,43077399783,2.1,61.8
syrup_ecm4,ACG-20-10p0.cnf,20,502.8,1491097,15967877233,12.3,48.7
syrup_ecm4,ACG-20-5p1.cnf,10,209.25,700704,5995412421,13.5,48.9
syrup_ecm4,ad-A-3-7-17.cnf,20,7009,52539723,126843218706,3.1,46.2
syrup_ecm4,add_01_1000_4.smt2-cvc4.cnf,20,11.7,467585,254039804,6.6,37.3
syrup_ecm4,ae_rphp035_05.cnf,20,486.87,60820258,2160096616,3.9,33.3
syrup_ecm4,ae_rphp045_05.cnf,20,3704,245928778,11192555886,3,32.2
syrup_ecm4,ae_rphp055_04.cnf,20,327.72,30679677,1671307023,8.6,25.4
syrup_ecm4,ae_rphp056_05.cnf,20,13506,640702998,38281389777,1.9,34
syrup_ecm4,aes_32_3_keyfind_2.cnf,10,998.53,31259901,2006631654,0.5,32.7
syrup_ecm4,ak016modbtsimpbisc.cnf,20,430.3,20292639,3041466572,5.7,57.7
syrup_ecm4,ak032diagodiagoisc.cnf,20,55.07,3410340,817160922,4.4,56.4
syrup_ecm4,ak032modbtmodbtisc.cnf,20,193.43,9824122,2689770431,17.1,46.2
syrup_ecm4,ak032modbtsimpbisc.cnf,20,2957.9,95277385,25190255245,9.3,52
syrup_ecm4,ak064diagodiagoisc.cnf,20,528.67,19745401,9233270817,2.8,52.6
syrup_ecm4,ak064modasbg2asisc.cnf,10,45.79,2385150,910587988,2.3,34.5
syrup_ecm4,ak064modbtmodbtisc.cnf,20,4078,124126012,59521724005,22.8,42.8
syrup_ecm4,ak064paralparalisc.cnf,20,449.68,10512725,7756363228,1.3,34.6
syrup_ecm4,ak064simpbbg2btaig.cnf,10,1197.89,33105142,18684430486,9.4,35.1
syrup_ecm4,ak128modasbg2asisc.cnf,10,207.56,6782040,5015885493,1.2,28.6
syrup_ecm4,ak128modbtbg2msisc.cnf,10,334.31,6688621,8335432016,15.6,25.1
syrup_ecm4,ak128paralparalisc.cnf,20,3544.05,41083459,61764553146,0.7,32.3
syrup_ecm4,ak128simpbbg2msisc.cnf,10,10272,188485494,191132760945,12.1,23.6
syrup_ecm4,apn-sbox5-cut4-symmbreak.cnf,10,12795,714454430,183447905273,0,16.6
syrup_ecm4,apn-sbox6-cut3-helpbox28.cnf,10,3735,140819873,67036638589,0.5,58.2
syrup_ecm4,apn-sbox6-cut3-helpbox29.cnf,10,504.44,23298818,10042786842,0.8,58.5
syrup_ecm4,apn-sbox6-cut3-helpbox30.cnf,10,179.01,10483183,3703044912,1,59.3
syrup_ecm4,apn-sbox6-cut3-helpbox31.cnf,10,273.67,14356701,5311269220,0.7,59
syrup_ecm4,apn-sbox6-cut4-helpbox28.cnf,10,115.36,7722158,2554014447,0.7,53.3
syrup_ecm4,apn-sbox6-cut4-helpbox29.cnf,10,378.99,22852900,8999760527,0.6,60.4
syrup_ecm4,apn-sbox6-cut4-helpbox30.cnf,10,374.74,21512312,8488358969,0.4,58.1
syrup_ecm4,apn-sbox6-cut4-helpbox31.cnf,10,1785.72,84394777,33501475798,0.3,64.1
syrup_ecm4,apn-sbox6-cut5-helpbox26.cnf,10,9760,323621170,126614399638,0.2,50.8
syrup_ecm4,apn-sbox6-cut5-helpbox28.cnf,10,1838.67,93656288,30878033953,0.3,58.1
syrup_ecm4,apn-sbox6-cut5-helpbox29.cnf,10,428.6,23803725,7880567300,0.4,58.5
syrup_ecm4,apn-sbox6-cut5-helpbox30.cnf,10,278.36,17224905,5346968971,0.4,59.6
syrup_ecm4,AProVE07-25.cnf,20,2944.31,91556847,26086845620,1.6,52.4
syrup_ecm4,AProVE11-06.cnf,20,1150.13,9609221,37758303190,15.7,59
syrup_ecm4,arcfour_initialPermutation_6_14.cnf,20,399.67,369428,10927653184,0.1,49.8
syrup_ecm4,assoc_mult_err_3.c.cnf,20,60.93,1809401,1110786492,4.5,58.8
syrup_ecm4,avg_true-unreach-call.i.cnf,20,174.15,15020847,3498134328,15.1,40.5
syrup_ecm4,barman-pfile06-022.sas.ex.7.cnf,20,5722,8896,10952498,0,0
syrup_ecm4,barman-pfile07-027.sas.cr.37.cnf,20,77.06,553967,2100939989,11.9,39.6
syrup_ecm4,barman-pfile08-030.sas.cr.27.cnf,20,52.37,233210,810878019,13.4,35.1
syrup_ecm4,barman-pfile09-036.sas.cr.33.cnf,20,89.44,361060,1717557317,13.8,33.7
syrup_ecm4,barman-pfile10-038.sas.cr.25.cnf,20,69.97,227475,933729377,11.9,37.3
syrup_ecm4,barman-pfile10-040.sas.cr.17.cnf,20,36.68,57152,205416001,0,0
syrup_ecm4,barman-pfile10-040.sas.cr.21.cnf,20,51.92,127923,429349619,0,0
syrup_ecm4,bibd-16-80-15-3-2_glb.cnf,10,29.43,142648,96277723,0,0
syrup_ecm4,bibd-19-57-9-3-1_glb.cnf,10,137.65,6345681,2595592897,1.5,9.1
syrup_ecm4,bibd-8-70-35-4-15_glb.cnf,10,79.29,6641551,1334049532,1.7,20.4
syrup_ecm4,by-X-2-7-100.cnf,20,405.09,1532743,6819891206,21.9,59.9
syrup_ecm4,bz-X-4-7-6.cnf,10,1735.77,20642671,33180618517,1.6,30.1
syrup_ecm4,C168_FW_UT_518.cnf,10,0.18,0,47828,0,0
syrup_ecm4,C3-2-31.cnf,10,165.22,1562645,61686226,2.1,33.5
syrup_ecm4,Cake_8_16.cnf,10,8945,238577970,55826267584,2.1,29.1
syrup_ecm4,cannonball-opt-y.rules.4-10.cnf,20,6450,79780265,111396817762,2.2,44.8
syrup_ecm4,cms-scheel-md4-families-r24-c4-p4-9-13-18.cnf,10,6044,349273048,16536181013,3,37.9
syrup_ecm4,cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,10,507.18,48049823,2466880477,4.1,31.8
syrup_ecm4,cms-scheel-md4-families-r24-c5-p0-5-11-13-18.cnf,10,4373,278830226,12687043134,2.7,34.3
syrup_ecm4,cms-scheel-md4-families-r24-c5-p0-7-10-15-19.cnf,10,3.14,9260,2168958,0,0
syrup_ecm4,cms-scheel-md4-families-r24-c5-p1-8-13-18-19.cnf,10,4561,269001367,17309924778,1.9,30.2
syrup_ecm4,cms-scheel-md4-families-r24-c5-p1-8-9-16-19.cnf,20,9.86,429871,62169820,1,23.3
syrup_ecm4,cms-scheel-md4-families-r24-c5-p5-13-16-17-19.cnf,10,3157.93,199368777,12686742343,2.2,28.9
syrup_ecm4,cms-scheel-md4-families-r24-c6-p0-5-10-11-17-18.cnf,20,245.01,26717667,1500726540,3.5,25.7
syrup_ecm4,cms-scheel-md4-families-r24-c6-p1-9-13-16-18-19.cnf,10,4761,239651258,20250763585,1.5,28.1
syrup_ecm4,cms-scheel-md4-families-r24-c6-p2-4-9-16-17-19.cnf,20,10.47,482663,67355137,1,18.8
syrup_ecm4,cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19.cnf,10,137.74,16825616,1099580635,3.4,22.7
syrup_ecm4,cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf,10,220.48,12404985,2999026391,0.5,10.4
syrup_ecm4,cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf,10,158.61,14653929,1566578262,1.7,19.4
syrup_ecm4,cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf,10,6385,349575133,20844370644,1.9,30.6
syrup_ecm4,cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf,20,8.44,289268,57212940,0.4,38.1
syrup_ecm4,cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf,20,807.8,57582819,6768016212,1.3,20.4
syrup_ecm4,cms-scheel-md5-families-r24-c8-p0-3-5-6-14-16-18-19.cnf,10,13713,415629818,64521520726,0.7,22.4
syrup_ecm4,CNP-5-0.cnf,10,765.07,22730585,8255145489,0.3,4.7
syrup_ecm4,CNP-5-100.cnf,10,1376.76,38362850,13992587669,0.3,5.6
syrup_ecm4,CNP-5-1000.cnf,10,251,10227433,3334981821,0.4,4
syrup_ecm4,CNP-5-1100.cnf,10,423.7,15558268,5050935148,0.3,4.4
syrup_ecm4,CNP-5-1200.cnf,10,387.82,14774312,4758765906,0.3,4.4
syrup_ecm4,CNP-5-1300.cnf,10,443.31,16345321,5191534893,0.3,4.7
syrup_ecm4,CNP-5-1400.cnf,10,771.69,29746443,9271180171,0.4,4.4
syrup_ecm4,CNP-5-1500.cnf,10,795.74,27074536,8328375753,0.3,5
syrup_ecm4,CNP-5-1600.cnf,10,40.42,1908807,553551483,0.4,3.6
syrup_ecm4,CNP-5-1700.cnf,10,413.96,16113836,4768964627,0.3,4.7
syrup_ecm4,CNP-5-1900.cnf,10,67.67,3214216,908859588,0.4,4.2
